latitude,longitude,stake_weight,uuid,GDI,country
53.75,-2.4833,3,40e3a006-3d11-4405-b0bd-53a097a1ec72,1539171.8185229702,United Kingdom
53.754,9.6534,1,0996d44d-3b94-4b28-9acd-816eebe2be95,1432247.0777560172,Germany
53.7557,87.1099,1,5cfec141-22a5-4b05-a215-4dbb6506ddbc,2996954.087799414,Russia
53.8689,10.6873,1,14631f0c-95be-4336-9e3f-5a6f919611e4,1443875.4203580793,Germany
53.8775,-3.0399,2,2380482e-4f49-4905-9acd-570335b20f46,1545468.3892034972,United Kingdom
53.9,27.5667,1,45b4dd3d-43a0-4d6b-8341-d31c5c7ddce4,1526232.1586310798,Belarus
53.921,9.5153,9,2b83bab5-6136-4157-a178-417d429c2f56,1433278.7896520095,Germany
54.3213,10.1349,1,224dae42-58dc-4fd3-af93-58c890e2aed1,1444552.2608612613,Germany
54.5189,18.5319,1,81e48e5d-ecc3-43d0-94ea-d1b7e16eb661,1524971.6188722467,Poland
54.6269,39.6916,1,bfe06040-308c-4e85-aade-80ff52d3cb30,2072073.8380860307,Russia
54.6892,25.2798,11,eaa293e9-dea8-45f4-8d06-576d5100f09c,1645083.028536003,Lithuania
54.7247,37.1722,1,2562b92b-f3dd-4502-afc3-b82d29f58e56,1983718.6637159975,Russia
54.7603,-1.3365,2,8e80aec0-8c21-40fd-8841-b4f98a78b003,1529496.2136553554,United Kingdom
55.0443,9.4174,1,ccb52a26-f4f0-41f6-9f04-a011feb8d8a7,1450086.2937619984,Denmark
55.045,60.1083,1,5583c45a-0f29-4865-b12b-96e4e92721d0,2393072.7669898677,Russia
55.1271,-1.5086,1,200a0a19-0fc8-47e2-a68b-1580305293f7,1529490.0090780756,United Kingdom
55.4242,37.5547,2,e859c6f8-745a-4d84-9ffc-fca1d331bcde,1997243.072344258,Russia
55.6366,51.8245,1,8f011d75-3d05-4068-8859-334dd93c3bfb,2043901.757930315,Russia
55.6698,37.2772,3,00e30f9e-77d1-4ffb-8270-9c3e09bd5286,1990704.4159923035,Russia
55.6759,12.5655,13,24280ce7-eabc-4423-b8dd-7c3f356b86f1,1506327.4967354003,Denmark
55.7319,24.3598,1,2189fcba-7f4c-4f2c-8dbd-9e22eb23e52f,1609654.65698316,Lithuania
55.7522,37.6156,24,af0e2685-f14b-4677-bc2e-1782881d5ab5,2005579.345614883,Russia
55.7887,49.1221,2,ffa7e97a-1454-4ec2-a696-2fb7cae837b9,1959877.1734255063,Russia
55.7948,37.9479,4,875ebaf5-e037-4afc-9933-39b47b85bec6,2012648.486049985,Russia
55.8666,48.3593,1,d58a935e-afc5-41bc-b438-419d81874fc4,1935115.9000624702,Russia
55.9333,23.3167,3,fcfa55a6-7875-4f67-b081-45c74c720b17,1627382.1590959898,Lithuania
55.9521,-3.1965,2,5c61aa54-4ca2-4b7a-8bcc-f39fced03643,1554377.7328648737,United Kingdom
56.0032,22.9366,1,f7657f60-c317-462c-bb1b-9fd62a9e7e2a,1620554.6823307867,Lithuania
56.0184,92.8672,1,f4433271-47ee-4c8d-9205-644540a3e057,3056428.2056730203,Russia
56.0271,37.4679,1,224451ea-e673-4c99-a7b0-036b198f7dea,2002059.7070472904,Russia
56.1325,101.6142,1,2acbe1de-b7c3-44a0-a69b-a63e43f40436,3179545.8465200746,Russia
56.1567,10.2108,1,6be38277-46f6-432e-b64b-66c7e622cbe3,1483914.4687069706,Denmark
56.1591,13.7664,1,c0aad7c6-3c90-4ca9-9604-b3410baa012e,1543691.7885399377,Sweden
56.312,38.1387,1,8fe15045-184f-42ac-aaca-3731dde073d5,2023916.838168569,Russia
56.3282,10.0493,1,18dc6d17-55f5-4baf-87bb-f3ee318f5e7b,1492860.7103869265,Denmark
56.8519,60.6122,5,ad52686e-b51c-425a-a89b-216bb368232e,2382278.845174868,Russia
56.9053,59.9436,1,a01125d9-ae15-4393-8d80-cd03d3b416e8,2358883.157242943,Russia
56.9419,23.9137,5,8ed7fd13-df10-4c77-9da7-fd5050645394,1656100.633978358,Latvia
57.048,9.9187,1,125db42d-5070-4043-bdb1-9a78928e1a51,1520558.493074765,Denmark
57.1522,65.5272,1,a4d3bdbf-aa3f-4ee0-9a5c-e0c3e8c8fb12,2517761.364240505,Russia
57.6299,39.8737,1,af73f7b1-1166-4b47-91e6-491998ab506c,2099800.7417126424,Russia
57.7072,11.9668,1,24c5d50b-14e2-4016-a7ba-2156bd978cb5,1553073.0952753583,Sweden
58.0105,56.2502,1,d66e14eb-0e12-48ed-a7d9-8b99f872309c,2213158.71029312,Russia
58.1467,7.9956,1,6f4bc6dd-3168-43c6-b1b7-e7f86e9b13ce,1560642.8385540836,Norway
58.7354,5.6477,2,9f5599cb-efb2-406d-a905-adfe10c7d209,1586071.2866580803,Norway
58.9701,5.7333,2,fb28770b-f939-4a05-9b3b-5324b36bff31,1592234.2855748443,Norway
59.1323,12.9289,1,51ebf403-8684-4748-9e90-fd686c39c3e4,1588560.5920232434,Sweden
59.2096,9.609,1,c95a2feb-1b04-4ce7-a4a2-bb7b6df13846,1569672.3991472723,Norway
59.2835,5.3067,1,9ea4d814-ec6d-4ba1-8eea-a3ddeebf49e8,1599299.2664422402,Norway
59.3294,18.0687,17,96a85e1e-ff2a-4889-b249-2d252d54c317,1577885.2436315306,Sweden
59.437,24.7535,3,39eb9b31-993f-4267-9479-3539b51f1ebb,1676206.090035752,Estonia
59.4794,18.2997,1,e9089b14-3aa2-4629-885e-554b6741d19a,1584224.0208083068,Sweden
59.7439,10.2045,1,74a7c0f6-db22-45c2-abe1-edabd4560cf5,1587698.1260341778,Norway
59.8588,17.6389,1,66020679-72dc-4c9f-a903-c0a5ef8a7ffe,1590973.386001941,Sweden
59.9127,10.7461,9,56f8e34c-7dbd-4948-848c-c891f6d1a386,1589370.6643660667,Norway
59.9386,30.3141,5,fe4b2733-83fe-4104-9633-56a53aa6d40d,1700605.0963682504,Russia
60.0151,30.6731,1,82dbfda3-f311-407c-bb8b-532ea8da7568,1722387.3780432842,Russia
60.1224,11.4701,1,f967e38c-dc83-4d27-98f0-a6a6bf34ae01,1593884.5697794084,Norway
60.1695,24.9354,255,d82d912f-2b40-4819-aa6b-2945b1484aba,1698838.7187342986,Finland
60.3833,23.1333,1,388a4635-bad3-4502-a2f3-9542a8104a07,1680959.9839370288,Finland
60.393,5.3242,1,dab100c3-0ea4-4ec3-99d6-93ad322e5f33,1629462.9592260204,Norway
60.4858,15.4371,1,a71b269c-608a-427b-b441-623885bc8bdf,1593982.4586289246,Sweden
61.0587,28.1887,1,b8abf52d-3da1-4d3f-a954-4b25c2015544,1775047.597333642,Finland
61.2181,-149.9003,1,c9ac72e2-8616-49c1-ae1f-a908a78f8393,3141056.2540088617,United States
61.4991,23.7871,1,9eaf07f4-980d-46b0-8658-2fee3bd2dfe4,1720929.3073714115,Finland
61.8699,28.88,1,acb18979-2f7d-4b88-acea-821ecef7fed1,1800625.5004095912,Finland
62.4541,-114.3725,1,30f16321-0751-41e9-b7d5-69bce1cb764e,2271405.9948679814,Canada
63.4305,10.3951,3,611d3ef9-2c0c-4b31-aa76-922bcb47589c,1749687.9199607132,Norway
64.1355,-21.8954,2,e28dc74a-97ea-4a16-a603-5f121b652de6,1825528.9814163065,Iceland
65.5841,22.1547,1,6d9bfee0-3d4d-43c3-a978-7dd154a7026b,1774826.582653178,Sweden
67.1339,20.6528,1,76715d84-30e2-4f2a-bd4e-c91d3e8d8df6,1824642.3118068548,Sweden
