latitude,longitude,stake_weight,uuid,GDI
42.4,-83.5,7.260161875155785e-05,16Uiu2HAmTLZJxLmJzs43Wyt9nrzknacc8DdXA7MrwLkZkyVqXihU,0.0010333831794577823
42.5,-90.8,1.4696683957805232e-05,16Uiu2HAm76y1xaAe4HMmMATjnJWmWo1cTpAqpCkPHQpbBNtYTfTU,0.0009560215432116839
42.5,-83.2,0.00045500933533365004,16Uiu2HAmHoBovey72uvTkQemHejaobGoKgqsqAVjWxdcsNmAmFpW,0.0010316540808102408
42.5,-82.9,8.81801037468314e-05,16Uiu2HAmU3nebUxutCZ5UP2UU8QFJo4zXsc6mtE7Uvzy8L35NQPz,0.001033186424937994
42.5,-71.7,7.348341978902616e-05,16Uiu2HAmJCfBuAyqj1i3Nqp8xxzASJe5rq777cWPvnH4C4u1HjoR,0.001065278848794244
42.5,-70.9,0.00010287678770463663,16Uiu2HAmPC5P8bjPUkawqww2HAGs2RiwxDUFaadWT44bnSkxm6He,0.0010689283426580528
42.5,1.5,3.953407984649608e-05,16Uiu2HAkzqufmA9CZny2XMMip1SPBsaFCNvXE4U8bigEEPD9Geve,0.0004361290240567032
42.5,27.5,1.4696683957805232e-05,16Uiu2HAmCJEcww2BZ7Cj93Rvzkj8cf19pAmi2kiFw4qj9X5vw7AU,0.0006462715068051378
42.6,-73.8,2.9393367915610465e-05,16Uiu2HAkzGNf7R3WUZ7vNe8u1GUUFKLxP3jugzjbowX5aGKJRkvh,0.0010579877372971106
42.6,-72.6,2.9393367915610465e-05,16Uiu2HAmMUss93A1RLfCWV4Z43QVXwu7dqt2XJWQMQarWfse4XAi,0.0010639992034882004
42.6,-71.4,7.348341978902616e-05,16Uiu2HAm6ikrfoF94JCvKvz1sVujCmWTm2QUZr9LJcykCfVodMyP,0.0010660433361180815
42.6,21.9,2.9393367915610465e-05,16Uiu2HAmGsCUPwzbuWbVNRg5DBz7kG35Wy29t59MX7d4s4MJK7S3,0.0005468101843564428
42.7,23.3,0.00045162909802335484,16Uiu2HAkziZxKPAG9ooZSEWa9ts4euHRpnDzimP3gdqq3Aru5WVw,0.0005608867349452504
42.8,-82.8,2.7188865321939684e-05,16Uiu2HAmAkQVanJdT5z1zA8S2MtvYFx6DKKz1UwtjsuvV4MXDjJn,0.0010290360915076755
42.8,-78.7,2.9393367915610465e-05,16Uiu2HAmUj4hDc6zo5KFg2eSb2JvzWNquTCXMuW6BzF6ZEg6dUVm,0.0010531246473240142
42.8,-73.7,2.9393367915610465e-05,16Uiu2HAmB3eDRGT29Yuj8LTbSznrUDvfQHqcMzfPwxtbVs5ATau9,0.0010573924038471745
42.8,-71.5,1.4696683957805232e-05,16Uiu2HAmARRYGNgZeD8wWRwFSvvPM1V1P5pTNSCnkB9NaZhynma5,0.0010671906871450407
42.8,-71.1,2.9393367915610465e-05,16Uiu2HAmNCPvnPqkVmpiRmcaVfQG8USs79gEduGg7T3m4zrvfmvD,0.0010664030267073157
42.9,-88.1,0.0005570043220008183,16Uiu2HAmAWSppkKBwtet6FxxJ2siHYdNpz1SQTzJK46hphZuvmT1,0.0009917021934643352
42.9,-85.6,4.40900518734157e-05,16Uiu2HAmQzCoqA2agzLYK7KNYXbedGiSyct8rnvpimVN4ebQ5Ht1,0.0010142939712578078
42.9,-79.2,1.9840523343037065e-05,16Uiu2HAmLJGh8w8Ja4v84ScDmCmHaVopVkTWZcp4ND6gyJ4Xxwqn,0.001050902814494031
42.9,-77.3,1.4696683957805232e-05,16Uiu2HAmQS49RRWrx6vQWURVMEp3EivrWcLcFRRYMPqCiGMGtphu,0.0010595382733602236
42.9,-73.2,1.4696683957805232e-05,16Uiu2HAmJmB5DmAhkjvevYNXaAX9iQuYMSkoDHMeZHXHv3Fa9L7E,0.0010582735802444566
42.9,-2.7,1.4696683957805232e-05,16Uiu2HAmNAdTWGXaCzBrBkCbdHm4Bu5L4d5ayvVtiXYFqKAsp35B,0.00045026083974617463
43.0,-111.0,1.4108816599493023e-05,16Uiu2HAmTs1TWfoEtNjSt5hyXUgvrZxMzH2ueAkq8BkU7LgnDHJL,0.0008017913594014548
43.0,-89.5,0.000218980590971298,16Uiu2HAmTmgzmzV2bu539orwDqw9c99HB6tAdgr5UZD589aZ1BnN,0.0009600474721638326
43.0,-84.2,1.4696683957805232e-05,16Uiu2HAm5Pwh3LWFV3xqyJwnB3HGc6S7vDgddNrR5y9sMmCp2amr,0.0010180310907153412
43.0,-81.2,0.000129183851989108,16Uiu2HAmA8SqfxJW376JfjUeQhiCCTGJt17kx8ZKuVJ1aHtWzrYR,0.001033746434072164
43.0,-78.8,8.685740219062893e-05,16Uiu2HAmKgmoEGyW3zsv6PrxkAJa7q7xumTS8JNE8d3tsmAKkE7j,0.001052635511267335
43.0,-71.5,8.81801037468314e-05,16Uiu2HAmRKEtgAZcZcFjiR3parcN3ofJ2bUvps2w7xwfwSw9BH9X,0.0010663053569995844
43.1,-88.4,1.2786115043290553e-05,16Uiu2HAmNf1F48JCRQf9zpepSjjBgExB6Wc4y7MpYo1EkKfB3HVb,0.0009728602747867583
43.1,-85.5,1.4696683957805232e-05,16Uiu2HAmPLaosogrvYnNAaMs6UWmkftMHW8L5Qe6USsho5mrKzTs,0.001001856716718301
43.1,-80.3,4.291431715679128e-05,16Uiu2HAkyUnGdUFMqv6E8LKcz9YtXfC12Z5D5JGCkSSiaSjBCeJv,0.0010418452824668932
43.1,-75.7,9.40587773299535e-06,16Uiu2HAmKKNZrVV56ChUZ9DkgmMrRhdq9yUMmyyrDFVZky6TjSGN,0.0010562129060719112
43.1,-75.2,1.4696683957805232e-05,16Uiu2HAkw8NoiDaapJbBZwCgtRe6vYKpLwjMqipBkxqyRxY3f6xN,0.0010565956670299693
43.1,-73.8,8.81801037468314e-05,16Uiu2HAmBQ6vXiPkUTTVZz5AXVwrkQucK1JUjQmRoQusFxU189Uk,0.0010561005202907661
43.1,-70.8,2.9393367915610465e-05,16Uiu2HAm39wjyx1nnMbJAYuxfGSELRvjRfKqz1Cu3714nE1Naviw,0.001066440152794813
43.1,-2.3,1.4696683957805232e-05,16Uiu2HAm7h7q2cnGi64RjE2ipSgaThcqzTy3KNfYfsoscE7n9czQ,0.0004451691069701238
43.1,2.2,1.454971711822718e-05,16Uiu2HAkywP4DgoscFowAmDSJvqyJumnVJ48QdFC7ro6BmsBnZDX,0.0004249221277030171
43.1,6.1,4.159161560058881e-05,16Uiu2HAmDeRuSYUEE6fh8ZTFWMffboyehn4BaaKsHNnreVAZzWXp,0.000423953005747599
43.2,-93.2,1.3520949241180814e-05,16Uiu2HAmL533LnmcGq1wEuSrezkNLdNG8iTFfVSS42ZgqCWgjBMz,0.000931278412193134
43.2,-80.0,7.230768507240174e-05,16Uiu2HAmExCCmUEXsiEBZYii3kVAHZ2fpHesonoWcaFrMU8p4ATy,0.0010463193286163678
43.2,-77.7,4.291431715679128e-05,16Uiu2HAm9xTmVihuPiGHv2VzaGVkYXF8h7s2gQuxTpmp9vofqE46,0.0010589245181917885
43.2,-2.9,2.9393367915610465e-05,16Uiu2HAm6DYZmGNquG58ayjYKnNrCuCEHjq6GRtmUhZ1bSLyv7QZ,0.00044778615129168587
43.2,27.9,1.2786115043290553e-05,16Uiu2HAm36StQiFYxEpYsGCCQ92dvuxiU5FxcS8FhroMn11goTCp,0.0006121637945759821
43.3,-88.7,8.81801037468314e-05,16Uiu2HAkzCiHuLzZooHGkjcH4Pt4CauHWAMs4WjcXxCCFxyZgvFM,0.0009628802307623562
43.3,-72.6,7.098498351619928e-05,16Uiu2HAmVotzpkLpAZQm7VJuudRAZx3BLLEqwj6djVxpbXBLG3yo,0.0010586305233854121
43.3,-4.0,1.4696683957805232e-05,16Uiu2HAm64UV2a5pEwfTSUPzdoqcSkbzGtyMPr42mb1egErSeUBU,0.0004494292033371729
43.3,-0.4,5.878673583122093e-05,16Uiu2HAmEv6LPHcrczBtTjdPQsR6Y2UbTkYqnmoLJwpVWcghJafj,0.0004340094900494555
43.3,5.4,4.40900518734157e-05,16Uiu2HAmN6UL8z5aXbz14Ev21B39xskokUpSSDcJW7NUS9CNje63,0.00041651322086852337
43.4,-80.5,2.9393367915610465e-05,16Uiu2HAm6CBz8UUJJ6MtV7YvuqDDyoxmUZwsj7w63T1sSFwveiip,0.0010334667089712888
43.4,-3.2,4.40900518734157e-05,16Uiu2HAmAN6erdMDAVhYuuFhNQ8zA2SSXGM265N1PPKRbESfhVJn,0.0004449931807484134
43.5,-116.6,1.4696683957805232e-05,16Uiu2HAm191wWvqfnc93gmWYKMYGq1texDVrt5qFKZix5Sx3PErH,0.0008489054898650652
43.5,-96.7,2.9393367915610465e-05,16Uiu2HAmFJFfHydN5kDFQvnrbKfRGjKJxVWsFgcQLRmHDYcBoye4,0.0009305217536013802
43.5,-79.9,0.00017900561060606773,16Uiu2HAm4SGAyDgatKDRUzKptwmhsZA5nMtxkTr39RFjsKqCAxSE,0.001039935792458581
43.5,-8.2,4.3061283996369336e-05,16Uiu2HAmLKaisvGnnLzm7ppkkvQm4HnHWJPUMoJpA41KnCGfRNFe,0.00047404054220558166
43.5,-5.7,1.4696683957805232e-05,16Uiu2HAmVM1VRpoqDuRrhPRrx48chiX2kSMA15gDb1eDJeS2ZkRY,0.0004552892158348432
43.5,11.0,5.349592960641105e-05,16Uiu2HAm8sdYdAxmwwCaGgTWikrYHTi3kGx8N3wE5p3YPoXQ2qWr,0.00043293481020860057
43.5,11.9,4.070981456312049e-05,16Uiu2HAmLboWP7uz1xsQcu2zJcevnVf7Ddnq9gaEqMkgBX6vnRgF,0.0004356328844843944
43.5,16.4,1.4696683957805232e-05,16Uiu2HAm643duSxktAuSuRJc2HtW7ympK1oxRo21wh7VZhGZvrTN,0.00046910050265817346
43.6,-116.3,4.40900518734157e-05,16Uiu2HAmHy7YrAyfyATm1QNg8tNMn4ZbLdSFWjajnXqbor9YZ4tX,0.0008417408832772189
43.6,-72.0,2.909943423645436e-05,16Uiu2HAmMYbNojyDb9GX9jiKHXSpJrg3c76ziB4WtPVgVfRPcGoL,0.001059724659599398
43.6,1.4,4.2620383477635173e-05,16Uiu2HAmQSvMcL3c1NLsLxhigmzacikFkwX2AQEFiEDuX9ns37sq,0.0004213203802020209
43.6,2.2,1.4696683957805232e-05,16Uiu2HAkxGb1nmBM42dam5eoqgVHSx6tFum6BHbbSLBuuCAY52aw,0.0004180730460508846
43.6,3.9,2.9393367915610465e-05,16Uiu2HAkxCeviSypQ3TokEB3QSon6hb3oahWQ7dV4wWMQ5HPHW5k,0.00041269666051734475
43.7,-79.8,1.4696683957805232e-05,16Uiu2HAm7v3QHdSEkSQaJeQHzLtedk4GmXGRoXP8K7QL41xovUEF,0.001039397468682834
43.7,-79.4,0.0018641273932080158,16Uiu2HAmBz24KMrPBBna4FwpnXfAbemEox8Rnw1ZCdmx4y8T441R,0.0010412508137822498
43.7,-70.3,5.878673583122093e-05,16Uiu2HAmMjfx53YqTXfeiphc75JFjfoAgzuJw9gpQW8X6WK7JVCg,0.0010689833043104893
43.7,1.8,2.9393367915610465e-05,16Uiu2HAmRfeoAfMv71VbYpzV9rZEdanAV8c7PAsjHCDZqXVwrjTr,0.0004183171292438637
43.7,7.3,8.626953483231672e-05,16Uiu2HAmEcUQrPEUKyi9ZDST4VQqommhkFw1aT1QpahDiYLcTBwE,0.0004143847680427595
43.8,-71.7,1.4696683957805232e-05,16Uiu2HAmQBxbcxFgcijgxVXddB7NayFN3Vxdwe1VQYFGQqpXoG6H,0.001060274609096844
43.8,11.2,1.4696683957805232e-05,16Uiu2HAkwPJcnCsPgsi25yLTaXkMqFCETbSCRMpf4ghnJbEPABrf,0.0004290634782055964
43.8,26.0,1.4696683957805232e-05,16Uiu2HAmC1eu8VACebAydRjUvnPjwbEh8qfQAqeKgzoJ1UPNrwzC,0.0005988153687465443
43.9,-80.1,1.4696683957805232e-05,16Uiu2HAmPv3vWb1B5CJtudEXJmwyGG7UfccXKcdhngArUTvMasfw,0.001029013173904244
43.9,-79.1,1.763602074936628e-05,16Uiu2HAmEvyZgfgDW1fv8uX5D1txN8LDLapvat6owrDNP8JwtrJn,0.00104045942826148
43.9,-78.8,1.4696683957805232e-05,16Uiu2HAmLwKxrhpoz4xMWVHxH5UBvX7w9qM5z1ncVWeqGjXQecjL,0.0010426734293816089
44.0,-96.3,1.4696683957805232e-05,16Uiu2HAmVihQXeWvZCpRkM9uHnjigmVuAKfWxjPx5VD458Ypdia6,0.0009260794709884245
44.0,-78.2,2.9393367915610465e-05,16Uiu2HAmBtEpMMsGqXxrueYGDEZCHBMkkh2cCcx1H47KWcVEAnhr,0.001041792576189117
44.0,20.9,1.4402750278649129e-05,16Uiu2HAm5t466PVYKTnBGvXFrY1oKHs9t8DLJaUkybbhRwRCRv7A,0.0005138766344603315
44.1,-123.1,1.4696683957805232e-05,16Uiu2HAmGpM4yKXCBX2qWnms7sVoLXSPS4BRnh1D7fMEUwBzfy4C,0.0009679228765880258
44.1,-121.3,0.00014255783439071074,16Uiu2HAkxGFUnbxRrjHnnneyjNsmqaGnShTbu1nqE4uC8E5rLozm,0.0009206771118268225
44.1,-103.2,4.335521767552544e-05,16Uiu2HAmEpDJjnmJ6iNKGN1bLaABvkqoSE8yt3crFfKeyWSCdh4T,0.0009016426439022135
44.1,-92.4,1.4402750278649129e-05,16Uiu2HAm6HzrnHfMZ6cnFpzqPqKfxDTR9k5sikoMM6Sa7sHcGbBg,0.0009238765937372024
44.1,-79.5,2.9393367915610465e-05,16Uiu2HAm94z2cScWzNbuiY2LYh93T3kEzaaGvAWQVSEPc3QyBWF4,0.0010329683150587855
44.1,12.6,1.4696683957805232e-05,16Uiu2HAm315bMkf9SnC3AgYcnypVwzmp6dd2RE9fNQvV4FQME43C,0.0004324104427057433
44.2,-81.0,1.4696683957805232e-05,16Uiu2HAmDz5sPduV9BLqPzn7opABHvdpSQ1Yp2rZjUSFWwZdc6qV,0.0010205570730554925
44.2,-76.5,4.10037482422766e-05,16Uiu2HAmQ4LPCDSDG5h5Ey5kn85WTfJ8RiiGKJXhio1NJHUBxLzZ,0.0010565850409383262
44.2,17.8,1.4255783439071075e-05,16Uiu2HAm388Aas5YDpH7HFq6V7EtpoKm3cU5ybUimKm639wz1X86,0.0004720164822702477
44.2,28.6,8.626953483231672e-05,16Uiu2HAmRnBjV9PzN1v9Xe2Lhv5SVoYX92Y4wD5yYkNvXh2MfbmB,0.0006373367094153024
44.3,-88.4,2.6013130605315262e-05,16Uiu2HAmEBotg524Bogt6KeUrpM2CMY4puP31dk4LNo5LMj7CVCE,0.0009404245994949849
44.3,-73.3,2.9393367915610465e-05,16Uiu2HAmJjQebmBu4RooFm1VDiTQKWKfTC9DhTZRDYvpPvenUZ9v,0.0010544733654320978
44.4,-79.7,4.3649151354681536e-05,16Uiu2HAmViQdfvwxH8JjJHNiW4k2aThNTbTi4YinptrPdk2EYDtw,0.0010252743539327293
44.4,8.9,1.4696683957805232e-05,16Uiu2HAm3aSju8qxu4fA6dXwMvMSuG9S39nApRYgnnYDfqEbhEM1,0.000413234856500881
44.4,26.1,0.0002238304966773737,16Uiu2HAkvEMF2JyZhacMU2AJAHD3bSHzfqtR91e5DAPwoeN61Ef4,0.0005961686302859894
44.5,-73.2,4.40900518734157e-05,16Uiu2HAmCdTqRob7sH2Ak2TUrKs93dQ9G9enYRSZBNvBVepKWADP,0.0010570214980119487
44.5,-64.2,8.759223638851919e-05,16Uiu2HAmQvQRH6DCzYqMgRZGMuCbNqS9hsx5rur1kRKxhQGXgpYj,0.0010923858407561684
44.6,-123.3,2.9393367915610465e-05,16Uiu2HAmVUKd4ncH2oBZ2GT19WUaxCk2mLGTm4E6bCUzjb6fafe3,0.0009681868738223885
44.6,-63.6,8.59756011531606e-05,16Uiu2HAmMBsS7F2L1jyhfwNdXpiB5CnKFUYULBcB8N4NuqeQNwrx,0.0010952121523405633
44.6,22.7,4.40900518734157e-05,16Uiu2HAm3p1ZqyR6pXwr78rQvZks8rBXXH16BFVJNUjM1hcpdzAj,0.0005319773879489945
44.7,-93.4,4.40900518734157e-05,16Uiu2HAm9qcn1rkJWRwEiMhduqRgz8ganZuYn7E7iZUWmVmGjW4Y,0.0009195377943239483
44.7,-64.0,2.542526324700305e-05,16Uiu2HAmT3BXH6d84FQtUfoKyshx1EJbuEj2xb4dYLZRsMmJae3E,0.001090266020247739
44.7,26.3,1.4696683957805232e-05,16Uiu2HAmKkX6iK5wjXiVk8JwCJSyPM7XjsUXSXmznsYzDN4hBwks,0.0005949703472502684
44.8,-0.6,0.00021780485625467355,16Uiu2HAmP5ro8hmMvJksJBgx3w4wMDpFzWYj6wB4JNL5Y1nbxj4H,0.0004170584141892542
44.8,4.8,2.5278296407425e-05,16Uiu2HAmJYzpNva1WCtbqs3UgD8GKF8h49ZxksJbE6F5VarqeqEY,0.0003971461157879038
44.8,20.4,0.00010023138459223169,16Uiu2HAmJzzdxyDrXd5kTMcRHny7atYJQbo6WEy2iP2HfA5QCpc2,0.0005001559765748614
44.9,-123.0,8.524076695527035e-05,16Uiu2HAm36n2vEZ3zauG9L5dCydLjt38pyScFnX8jPDKRbAGJMLQ,0.0009594786052262765
44.9,-93.5,0.0004217948295890102,16Uiu2HAmKLHRT4GkYcFvz3APDPzok8TcmwpHdT7cbc87nWAXZCpX,0.0009144998121782712
44.9,-93.1,4.335521767552544e-05,16Uiu2HAmVAvwY7kR5rQ12wZHdMj7NK1PjEbwSdZWfwTvGnWbcTtH,0.0009173353176895938
45.0,-124.0,1.4696683957805232e-05,16Uiu2HAkygDKhzFhRudAv9xTJcmjME8fqJFM2fxuCp6JWCA4fQoG,0.0009758891038609287
45.0,16.7,2.9393367915610465e-05,16Uiu2HAmH6SWfgYALBeXwFw92NefBGVQJ4RJQyuZ58v1WEqVHAkz,0.00045154347597526284
45.0,39.0,0.00011595683642708329,16Uiu2HAmULjR76u4H7Yz16yzQV5ppE3zpMjUJsQbhMaV9ah1cWAd,0.0006979674414312428
45.1,-93.0,8.81801037468314e-05,16Uiu2HAmMmuCjDLeNJXPpbU8eGumiH2hShKEtYsVrHpj6nf12P8A,0.0009138299880284435
45.1,17.3,2.9393367915610465e-05,16Uiu2HAmJUuUXPK52Ur3ZeNArxzPNUbyfUy6pUiBmBbeMp6tyr8G,0.0004574601682940373
45.2,9.2,1.4696683957805232e-05,16Uiu2HAkyNspQ2u6YikvxHmr5bUNaHhLWHrdj1o9uWk7WzV2kY4f,0.00040555167273833366
45.3,-75.7,0.0001322701556202471,16Uiu2HAmAuC97CF51JD9JEzBUHy9F7ZNHuPFfbwXNLJzacsj4wx4,0.0010460343410103675
45.3,-73.9,0.008627982251108716,16Uiu2HAkxjH545b6PWC2rhGgMiPA3Zv9kNXnZvkpMv6hg8ft1jgN,0.0010604232176389518
45.3,-73.3,4.40900518734157e-05,16Uiu2HAm1FAtp5UuzpAqNAjQzoLzipu5PwL2VdWSbagf2p7WesjZ,0.0010563814036038302
45.4,-122.8,0.0057186266948215944,16Uiu2HAmS15wNCPwNbkxJWwqs5bfGqJ5oGRvU2kZFgNa92W1S3HM,0.0009515164708000208
45.4,12.3,1.4696683957805232e-05,16Uiu2HAmHfn9oaLaMS4jGqx7EkiYua9B1AShCLCP5uLpVjrZc7gy,0.00041694696720647937
45.5,-122.4,4.232644979847907e-05,16Uiu2HAky29F54wxb8Mcx2U53AVfaKMGWWNUrTcotXEeGuFCjJTh,0.0009459905451219205
45.5,-98.5,2.9393367915610465e-05,16Uiu2HAmD9yvko3dEHskyWjpGwyiksfMagdXmYFLzbVesJj4F1bU,0.0009085599936888707
45.5,-75.7,1.4696683957805232e-05,16Uiu2HAm77RLDE1pcodrYV5fZBCTjDiau1U9TNagBnLy58rGnevd,0.001046220781821858
45.5,-73.6,0.01195251912920384,16Uiu2HAmHqTiRdr2mnLQBbFHyRDPoBZ2UtQH4HpivGFLmNZvdMs4,0.0010609563277931536
45.5,-73.3,8.81801037468314e-05,16Uiu2HAmBFKBR2RyFpbNQw8ZUo4JX3hZewmCung8Pr1hf3MvuvaL,0.0010589729664592898
45.5,9.1,0.00023514694332488372,16Uiu2HAkuibTRePPgX9STQ5W3kS5svVLV6xCB8f9YbM981ha7TVg,0.0004016250964835001
45.5,11.6,2.8658533717720205e-05,16Uiu2HAmRJdygekbTZMzXCS4F3XL1hvFHPXufQpxosaSLV5iZgXG,0.0004131201503486
45.6,-122.7,2.9393367915610465e-05,16Uiu2HAmDFWXQYBFh8Tm3QGvgvvYSdXuq7ryUW5q3Qdb7nBugKZE,0.0009495146844385666
45.6,-121.2,0.00047764222862867005,16Uiu2HAmHxLqLWqGQVBmrCu3xjTvaWX9rTwNpmapXKT4KV5p76zB,0.0009172698729881522
45.6,-75.3,1.4696683957805232e-05,16Uiu2HAmKnsP3AP8WTe4Gjn1sSqny2WVHn8VuLodvRxywLes5zse,0.0010464698193133081
45.6,-73.9,1.26391482037125e-05,16Uiu2HAmASsFTtvpYYbXsiTeYMLYNZqwzoSKzYHwNJL8EfVh9sDb,0.0010605538552596458
45.6,9.6,0.00010434645610041715,16Uiu2HAm4ZDT6xVZieMpXjWFoPjvpw7fsC67a7yxEu22DtzR8Q85,0.0004011424598895134
45.7,-111.0,4.335521767552544e-05,16Uiu2HAm9XbL6xDwTtBzHY19SxEHoHrWnZfkvGppw5oBxjBVf1dB,0.0007663450020287915
45.7,-74.3,1.4696683957805232e-05,16Uiu2HAmT4uyqKftAJF8v7SJjecJoD9TyTwYxsFtmHfu7gydQnHx,0.00105760694564168
45.7,4.8,1.4696683957805232e-05,16Uiu2HAm8xEcpMKaNpoRSghviuJ3qsvWpmiBHxWi4m5pmotQZtQU,0.0003889110732440068
45.7,12.2,1.4696683957805232e-05,16Uiu2HAmPRE5rmS68629yy2DEv3USoGc3inGd6rAUtzXyE2z8hrB,0.00041296350449214806
45.7,19.0,5.878673583122093e-05,16Uiu2HAmCecYPiAMJwsxuxxGRx1KH6mjGKeeeDvJ1yaCsdS96YEv,0.0004697591246499317
45.8,-119.7,0.013850742829193964,16Uiu2HAkxy6J5AmKDwgCxLTf2zN7bgDnMHGMrFJTTiAu4qjvTTBM,0.0009283535091193511
45.8,-74.0,2.9393367915610465e-05,16Uiu2HAm7weuGCVaFfKbT9yXWj1AAHputTMxKcpfvYxAv8BJVwBP,0.0010606112425310614
45.8,-73.4,1.4696683957805232e-05,16Uiu2HAmByaR5c48wTaeBXd77VpeDPBPkyavBcWkTcL3tWyhvT2m,0.0010615316386028118
45.8,3.1,1.4696683957805232e-05,16Uiu2HAm5JuoCAehpJAaKjSQ16D8K6y84k1vjhBxCPMWorXWceys,0.0003880817282989928
45.8,14.4,1.4696683957805232e-05,16Uiu2HAmGLXV9BcdrUYUYS4HWZs5tzsCwiGH5tRghVcrQSvuyE8H,0.00042236388259243494
45.8,16.0,6.672294516843576e-05,16Uiu2HAm6xzJKP57XvnEuCSmi7w5WDjaK9swdSuHWEjuFstRKJrB,0.00043781828666413636
45.8,24.2,2.9393367915610465e-05,16Uiu2HAmKMRBet8WAAGqP2QopP8fxcYxaJ3YjJkRMAjc2PbSMUss,0.0005433635089584559
45.9,-122.7,2.9393367915610465e-05,16Uiu2HAkutVV8Fin7ySrM3xHVF3HWoYef61T7RYccPhdprXMaHAR,0.0009485680931042283
45.9,6.1,7.348341978902616e-05,16Uiu2HAm78u7ehRzxsrv7Z5efx92c7ySBzvFQYT4U2BMyXPPEfdy,0.0003839913056156016
45.9,15.0,1.4696683957805232e-05,16Uiu2HAmTS4uqP5stjWTcjW29h7PTwhUnCF5fErKgfkAxwYm49LU,0.0004275796449224577
46.0,4.7,1.4696683957805232e-05,16Uiu2HAm7VSuoAxsYg3RwxJLexYQ5yfAGf9EJE5ESXkx4hotPfhv,0.00038584910090996963
46.0,8.9,0.00012977171934742021,16Uiu2HAmQsopxb8d6kiegeqYn6WPnVfBUCpnoaki4jXkvXMeQsXp,0.00039270354140847117
46.1,-118.3,0.00013432769137433983,16Uiu2HAm8VrM8pNa4okKSpLhTpACDuHAzrAtHFFEgMTRT49uRYJ9,0.0008782034831553422
46.1,11.1,1.3373982401602762e-05,16Uiu2HAkysnpNDcj2iH6EAZyjYHGvWdw9pD1CixV4wgwjqATHHmn,0.0004017281190013287
46.1,14.4,0.0002757097910484262,16Uiu2HAmFFYUSeujSSKTWYkKdWfgyawjdC4Vfba6yYeiGdYL4yRs,0.0004191122709486864
46.1,19.7,2.9393367915610465e-05,16Uiu2HAm6Xa7qrguEz9ydph8qwYGGcqBgXfciJKtGie68jXYCtSC,0.0004775795956055125
46.2,-123.9,1.4696683957805232e-05,16Uiu2HAmUxCbZVy1a7nhqCDX8u5nDSK4mHe6b57s9UseoJLNKn27,0.000966775743958648
46.2,-119.1,1.4696683957805232e-05,16Uiu2HAmJb9B5Jv52nKWC3mXtEp3dKy3bdpEDnDCpY9CdnHLEbjn,0.0009004951367536096
46.2,-95.9,1.4696683957805232e-05,16Uiu2HAmTF9eubeMKs4Yv8jRxKNtExcB2AMhRqHcjyWyZ1JmHxoB,0.0009023897690063572
46.2,-91.3,2.9393367915610465e-05,16Uiu2HAmGRsE7yyWHMgvLU3QhYiaxRKQHaNEdNe4M7ca5VRAWouJ,0.0009042992575079361
46.2,-1.2,2.9393367915610465e-05,16Uiu2HAm65CPMtwH1jsdbNMZw28xWBjLoX4FRePzenJUU1AbbZkV,0.0004065815321315705
46.2,6.1,2.9393367915610465e-05,16Uiu2HAmStpQEtFppBbZZKmiGruQwrFf5AkNmHZkA2EaQtLqY62k,0.00038327110972333233
46.2,7.3,2.9393367915610465e-05,16Uiu2HAm9xAkzvemc3HjwnWaF1qAmMWSs9NiRZnGhWS1KJQ6gXt1,0.0003872572624083434
46.2,15.3,0.00010258285402548053,16Uiu2HAmLhwWcx923STWoZygPtFrtxhvTBmsGdH6aVTJN4DFw25E,0.00042627636009320076
46.3,18.5,2.777673268025189e-05,16Uiu2HAmAYLcKQ2pkcjoRpuqnW1jViNRjFKdUNF1XbVeMkYyh1Nw,0.00045983062393479304
46.4,-117.0,1.4696683957805232e-05,16Uiu2HAmCPYeea7spsQmGySoMWNb9CJuwV9S3f33772xLAFcjacL,0.0008598103095190488
46.5,6.6,0.00018973418989526555,16Uiu2HAm1Feeges3VuYuNmSzi66V9p7i2tzK6AjsqXAVVTt8bPLQ,0.00038201079313760844
46.5,30.7,2.9393367915610465e-05,16Uiu2HAmDwKgsH9LDkpTvbYxpjvQqdu7LrMhPDGywwn1AKJKQM4K,0.0006401568011948481
46.6,14.3,0.0001550500157548452,16Uiu2HAmCPuCZZ2QCEJDFVV2Bouqi7iB5r1H6ajqD1YYhAXfR2fS,0.0004135390133692028
46.6,26.9,1.4108816599493023e-05,16Uiu2HAm9yTMcY5A8xEfVfmGw9AfZos7DnREtJ6E1KPibmvfu1qc,0.0005832904528306248
46.7,7.9,7.260161875155785e-05,16Uiu2HAm6yabxbrv6BNGx1uNPJejJ4zxa7o2qa7TxeBj5wtEPUzS,0.0003844278200158817
46.8,-71.2,4.203251611932297e-05,16Uiu2HAm4NL9PqB9bcYt6Cq7E5baAk2V5cCvfgpa2UCc2pNTJCBw,0.0010652230146865982
46.8,9.5,1.4696683957805232e-05,16Uiu2HAmDPJN4QB2qMqBLY9ntsEJskPpqnkBMv7ZU4LYV2v4VLMc,0.0003902965552846426
46.8,11.7,0.00019105689145146803,16Uiu2HAmJYqvU1Q3Dgx9ee2hC3PfyWZa4LzFUr2ZFaB5EChRgjpE,0.00039926348365502387
46.8,23.6,3.8211378290293605e-05,16Uiu2HAkwDiedgYiXnow7N9EmARRntypbBrp6bPiYoAgoUDnoeCt,0.0005286239851818157
