uuid,latitude,longitude,stake_weight
16Uiu2HAmGyZSAGhLXCRKVUzLgo5vkLqpDneBmqWheXMM2XwweVL5,31.1,-85.6,1
16Uiu2HAmVLpBzmt4tUKYucuoeZ7Ji36s8ckFXguKFA2JRFSeUTmr,35.2,126.9,1
16Uiu2HAmH1H54pe7vnRtLSa3fb7KRsgPKD4ba8axSnvxKXQ9dYnh,21,105.8,1
16Uiu2HAm4w1EPhZZaJ37fSpaiV5CPg3jhYTkYSuLGeTySWeP9kdG,40.8,-74.1,1
16Uiu2HAmJxKcSuh6L5vMV2526Y3baND6vXZ6nBuT6nNvhpcRzJgy,31.2,121.5,1
16Uiu2HAmKhFnUNMt5b319qeRoyuRRr1RJNMJrg1qSTgKrxrqvBdy,32.9,-80,9
16Uiu2HAkzdhiwPj8kiKR4RB5qThQSZmkRZ7z1hzWktSGRQURvmZ6,45.3,-73.9,57.949999999999996
16Uiu2HAmN7bXCPyRCijZgzuqwhDXf2DoxwmUGKzuoce7nXBcPT1a,35.7,139.7,0.57
16Uiu2HAmN9wfpiSTJKcD59Hvj5WsSZxAo95KJJjCf6CpQpdzNBPf,35.7,139.7,0.8
16Uiu2HAm2TDb75GMCA9uVhtjSSCnN3ogzSRpmVjnmkCgHac5zTPD,53.3,-6.2,61
16Uiu2HAmPLkssdMrKPc4a8K5GtP6FuHh8D5khVUq8i2gX4qMRsmm,24.7,46.7,1
16Uiu2HAmPjdj7LcTePGvoGMpspEyFqNfPfRe3uCpqjerB3mMVWHC,-33.9,151.2,1.5
16Uiu2HAmTgiiwasRFcJPqdPXuMyyBZza6AQ5xjxdX3Pe22zZp1mK,40.4,-3.7,0.84
16Uiu2HAkv6ck6ifLsU3t9V5FYuSFD9AnHBhrFH5nPDw6aMxgJm56,41.1,29,1
16Uiu2HAm23k3B9QTxFyJtLqGxjyt7vCvJKBUqoSsA6EcrgeoB1H6,48.8,2.3,1
16Uiu2HAmHp9mGKvepNXxffNTLUpnNk7JZXapDyNmYfvtu261LTkY,50.1,8.7,1
16Uiu2HAmFNiRN39RKMPhV51araTkSTQeU5osjZAGw7qcM4kJNeqE,52.3,4.9,1
16Uiu2HAmHy2j1wv4Xh1h5iyCFT89EuFmZxcZu16hzSKZfPbk9e93,25,121.5,1
16Uiu2HAm2MgkYFmcCUv1gbVHRtpvtQquDxcwiHqRdb4n7MYeVqTm,54.7,56,1.98
16Uiu2HAm3XHRnNHSYGQUdAwXgT15Gy7w6nD9M7wFVkCJvNkewpQW,52.2,5,1
16Uiu2HAmLP4gnWwzTLYAJdWz9ujd6JpQaU8dgz62JSao64JGEo11,4.6,-74.1,1
16Uiu2HAm7m1DjkCfuM5xSboHc3LUYbFFrqaKnY2zwGR6joiprdVr,53.3,-6.2,1.0
16Uiu2HAkyD9jRmquVxNedFTR1sKxXTmwVv9mxJU3NGAeFP6EaRET,32.9,-80,61
16Uiu2HAmQy8irYsETeXdjZZSWKaiEDHkEbhcses7huKpg7aFdivf,34.2,-118.4,1
16Uiu2HAmErGJKvR3sxMopGy9EBauVsao2oDCk5AbdVGc5nTww2Sj,48.8,2.4,0.99
16Uiu2HAm4CmtPsuQHfq8EoovnxQMBvQ8QZaU96AjiT25BxDk9qM5,53.1,8.2,1
16Uiu2HAmSA9zyj4PrsYJdhooxpYCBfRLyfUnCi7Arf7RoGgdeAE2,45.6,-121.2,1
16Uiu2HAkwxf5J2NZCvwFwipa2VP7p2xYMCSouw1J118AGEhuNpM8,39,-77.5,2
16Uiu2HAm3TjXTbEM3Nw2sii2eVZfaX6Aws1te99raNB878gDQ8Gn,60.4,25,61
16Uiu2HAkvqbNgNDjDxcn1NgzMFZr9zzM5GyssQ2kdXUvQexXaEC7,39,-77.5,3.42
16Uiu2HAkxjPmgK1GN5hyScFumHsiaV1WfTupmd2inusyuQApcJKE,48.4,9.3,1
16Uiu2HAm9BsPhChUMuTX5dhHEVRTGZTEyd6wxhPXwgRkSad7Uwg7,-32,115.9,1
16Uiu2HAkvhMF8HEKjJpmREguc8cGaEAuriVonYYn7QKETmt8fAxD,50.5,12.4,2
16Uiu2HAmDRj1ST391u6Zof2GQKMDf1HseJpgcUUZkZQFPr9tKLz3,43,-81.2,2
16Uiu2HAmPocpYdRgjLRu3hU16rBUMsRxTKkf3LajULbYNRvq6ZV5,60.4,25,61
16Uiu2HAkwPEZ2WDUZjVmDGsnEzNhiARrSVCoT2emaorL55g5BZsy,50.9,6.1,0.83
16Uiu2HAmG1X9saZ1z5Nnd8TRgSnq7hq38vV3CR7ZZmURmwAsLc5i,39,-77.5,2
16Uiu2HAkyxDmo6rrikL7WiMenrmeKvBwCL7tL1MzCJwkgsy2YZNy,1.3,103.9,1.3199999999999998
16Uiu2HAmAHaEbEPtFrLyjZwXxG72tg4ZaHxs5r8SAWfnXc6fCwQq,53,5.9,0.98
16Uiu2HAmGNNQ3KDv81sDP9tU6SN7Pr3nHG6e81w8TPFtBXQ4xZR7,46.1,14.5,1
16Uiu2HAmDVCJXJ8ZuCXvdwcdijVS69BxRUoyH5oHkd4hovuK4Y5p,41,-74.1,1
16Uiu2HAmRD8KoNxtQxsysLnBEgyReEeWCdzKTFpaCTMGAVh3RMMa,37.4,-122.1,0.34
16Uiu2HAkumaGiubQB7Vb1yUH9gq7RsGQaz57prqwvMRm6dU61tiC,31.8,-106.4,1
16Uiu2HAmQQUKMj61jwUQcxGh6UQXFxDkYGkDy4wRYgzpNBkn43JP,42.6,-83.2,0.63
16Uiu2HAmPg6re8B8RiSZhuFpuTLV5h288kFshwuVxMYCbnoGmLcR,24.7,46.7,1
16Uiu2HAmC2TTjGoS8oFBCj5H3ovADWcyXExNnb9y7qRA6uvTRpzk,37.6,127,0.75
16Uiu2HAmDtjdGc4En6BNPLiHh2SizPfZzP6sv73C4TFPn987C8Uu,39,-77.5,0.49
16Uiu2HAmLDUDsjNPXJaEkftgqn8acNWShLGcUhxhmFmBTv3Tq5G5,50.1,8.7,1
16Uiu2HAkuxo69PrwJEg1AP2Uq81vdNt1etTbQLNN7oNkEy4uhYAq,43.1,-89.4,1
16Uiu2HAmUKhGX86AvzvZZiTiRKwevn2CGqz61eH7kWJsw3jEKsCY,48.2,16.4,2
16Uiu2HAm9tPvW2NcXSUpeAF7JAaa1399PYA4rwX45yMm1Yumv9tZ,37,-121.6,1
16Uiu2HAmKx8cFCTmmRifrKME7FLpQ4VxLvVpvf5pRpsBdW7UDkXx,47.6,-122.3,0.83
16Uiu2HAmDnPsbSK7Fsm4AwivxwcWtwk2eec2K3XnNGQWxdefdGxX,56.9,23.9,1.0
16Uiu2HAmPiD2LeNBSsrWA8eM7jjZjHDSHXxFmabHvS9a6YWmUEuo,53.3,-6.2,1
16Uiu2HAmAzKfpu4WwixkufbGGwj3sd6aGmrb8Lk8NrqMZVwzxfUf,57.2,65.5,1
16Uiu2HAmLY2t1unjggLSkoe8UgyhkwamAaSCxKKxK6rMWHT21t7K,51.4,0.1,2
16Uiu2HAmJYWCVw3SFT6qXADbEZ4i8pkv2tCokFESKCDMpwhN2yCE,51.4,0.1,1.36
16Uiu2HAkzUmygXihUU5G7eydHtA46ENWYSasyp7Tf9ApBMAuZA3D,50.1,8.7,0.76
16Uiu2HAm7oWu9PHaUd9McN1tDpcxAS2oeFkbEPwd7fG9yj6ob8p7,48.2,16.4,1
16Uiu2HAm4ywLoVL4Ntpi7aLNcG9s5ZuaeAa4UuH1tSx4eU1RXny3,37.8,-122.3,1
16Uiu2HAm2GraqkU93wBobDbjBEppthVL3hRKvYiNyhNTvYYy1Gxr,42.2,-71.5,1
16Uiu2HAmEeUXvDmpi7H7SwUZgsosyUq1x8NyY9sx5eZoXbJf3mfB,51.5,-0.1,1
16Uiu2HAmUww14UxU9D3u5zozZSKZ9dKGQiPjQHQV98tmGV3BhAuS,51.5,-0.1,1
16Uiu2HAmHTEeJizWBckE74ADEe4sMQGF2Fk6ixKimN3GpUMEAQPV,32.7,-117.2,1
16Uiu2HAmDiST786uuoF2sbFgW2khcoQbGyjUVeXyP55y7ZE9yvkE,1.3,103.9,1
16Uiu2HAm46h5cNkkhKBMogEEnPvST9htt2TPawmsn2npr2ZZ5oSe,50.1,8.7,1
16Uiu2HAmAbQ7ksrwRhfAVCe1qiWfGyhwfLe1vbbmyL113G78CCsL,35.7,140.2,1
16Uiu2HAmVihQXeWvZCpRkM9uHnjigmVuAKfWxjPx5VD458Ypdia6,44,-96.3,1
16Uiu2HAm6r1PEXw7Bwj3QzWCg6KjF3ZjqeFoBw4rspBYq63b2d57,40,-75.2,1
16Uiu2HAkuwmJ7kyBBEfZAjAVuYGtZk9qnP6ae68y19yHiGKEjeU2,48,7.9,1
16Uiu2HAmTmFJd255H2E3sqFNGZwuYZ7fMhuZ39f6siWiPdXtbdUL,59.9,10.7,2
16Uiu2HAkxRYMnUPErWugr9PPx1LNQsQ1o1EjK6dWi772dG8gwjEv,35.9,14.5,61
16Uiu2HAkxoYvyXdGDXLyVa5e35ZH98stEyG3Nqq24c3AMa7fbt32,-36.8,174.8,1.98
16Uiu2HAm57UJ8mb7TE7FBeUFrecxAUA116WRSQ3pYm4U9PPQJX3i,-37.8,145,1
16Uiu2HAmMTdDUbMbj3AYa5mrzjVjefVE4LrgtLD4naX7uKVaeSgT,49.4,-123.2,0.9
16Uiu2HAkvLYMchseLk69vFPUYmQCKuseJvVsj8rCzTpEvUxntx42,22.3,114.2,1.3
16Uiu2HAmMNjXmecySPusX3Qz6SMkLNeMNqAUMKB1oigkrHLyodBp,39.9,116.4,2
16Uiu2HAm6F5De6Rvm2Cf1FyPPCbVAyvzNbN8ddDyVpyheUKM2Vui,37.4,-122.1,1
16Uiu2HAmC8vrTMB7vsMnHjLEdkqgxL9jM1ApiZpPiNY2k6wg9WKn,51.5,-0.1,0.67
16Uiu2HAmA97T98y4PohZoURSnu45QNhYC1KfHfwhtPhbxZUqc6cU,38.1,-122.3,1
16Uiu2HAmFj4bc2uT6W2QYUzJCmX4vKxVjfs6zD9jRZgMpm52SZfV,37,-121.6,1
16Uiu2HAm1RCRzbgmNdXX61Z2s1xcXHxed2DDiWohA6t6w3RbQqi7,39,-77.5,0.92
16Uiu2HAmSpL65WKdeUsns42szaW8AD95amoXWMwKVA2ffqiLLBuq,1.3,103.9,1
16Uiu2HAmFJcigMm1LCbZ8YFEQJjdeQPfYm1DEDTiS3WyzUX8hZmm,22.3,114.2,1
16Uiu2HAmHSXGH1yQoBfrPSUJC78Ae347YW74XsHcGwqjEpm9eods,51.1,-3,1
16Uiu2HAm5XUjzFHe2jPL2tuzF1nqd4MnzQnsYuQkEaRN6U8tMSkT,32.7,-117.2,0.27
16Uiu2HAmAvXUgNVi3VFnVjRBSd2qmT4TNw4MS3u4SWkVFd5MWAj4,34.1,-117.9,1
16Uiu2HAm3rDFZREs8nBfkSNPA8RVYMiaY1pt9xSDpXa3dHPHob84,32.9,-80,61
16Uiu2HAmJ1yaEwdnS3Zg9iCDBTFGVsqaytSxNGphBxrUR5PpNXCj,51.2,6.8,1
16Uiu2HAkvqNWeevsM35TQH1iQpD7T9Gpe2JrbtmACQsTSvirSuec,50.6,8.7,1
16Uiu2HAmAAQ3AcVp5nRAaA6uVGMKfevT5MYshYLHmYin2EA1gVu4,48.9,2.3,0.72
16Uiu2HAmEqJrH7CtusjZ3K9G7SB3JtTSr5BSdktiPkaQUEDmNCMt,7.9,98.4,1
16Uiu2HAm6FXYXqr7Vfq3vGasrqmkqqgbDuK7LfLcrgjV3ra6t8X7,37.3,-121.9,0.9
16Uiu2HAmGGk2DgLco1D1R3FX3PPF7RJKq9q91b2DaXQn55YDMcf1,52.4,4.9,61
16Uiu2HAmG5ffuczArQrpCiKbntZm9qAPCjovcYNbp5osra5NSM4m,38,23.7,1
16Uiu2HAmBHRd2b6jNEihKZM5dQ6SQc4qdpFzHVp5c6h1ttwDJpah,33.8,-84.3,0.75
16Uiu2HAkzjzAo4yCMDCGjpF3Mn3REVzVCymXM9xpLnJrTHybxRi7,52.4,4.9,1
16Uiu2HAmBkqxJXHdpBBRtbCcxsMjX2Gr54Qyajymt63u9Z1GEG1V,40,-83,1.5
16Uiu2HAmM1BnzLkpmZA3DqEp7tPNMWdZcscgPyTHBa8P4zLyoiP4,50.5,12.4,3.45
16Uiu2HAmNirJbs6UYFUqBThstGHdgJBYWRX4t5dgymXq69tgkn7S,33.9,-118.1,1
16Uiu2HAkvz6bLn8cSKAq4RRVT9YdsXVfsPMnAS4N3T2zhSgSobMv,-37.8,145,1
16Uiu2HAmG83kJD9LVn3q85wHztwPMrPmxpMbV91xQEsapbmCMXpk,43.5,11.9,1.42
16Uiu2HAm7gtGYW7gJ6KqQVbaD8EToyiCYhhbaAAC9YazqTHTEmSj,1.3,103.9,1
16Uiu2HAmQQ6yLKQR6viU7RKi2SU9LUxcBmmKZGMpn41aBm76y8Ri,42.1,-86.5,1
16Uiu2HAkvYagrXviyXAfKxML1vbvcHUcKdsgYGUQM4KfqFpB81sL,52.4,4.9,61
16Uiu2HAm8PWAEqsqjkMy1bCFqpGUKicrgvPmLthP1DmFGjgNWaEE,36.2,-115.1,1
16Uiu2HAm6nvGFZL5opWZg3Eh8gQjtbC3tYAfsHNq23KJEwHqHw93,35.4,140.4,1
16Uiu2HAmQ9V4QZzQADHJzxatDDioXiRbiZACQLHtqEDKsWaAXAcH,34.1,-117.8,1
16Uiu2HAm6vZNWFJWgHPjxkGDBVwqDGB33CtUDVjx1vgRbSn88fwX,44.6,22.7,1
16Uiu2HAm9oGZqaMNNPBufZYUXF67D7pNbdghG7huux35T7LtMmMj,45.5,-73.6,61
16Uiu2HAmHLiaXo4khwG9FPZx5ef8bYmnx8jwgzbetDSzQDK4fmTz,1.3,103.9,1
16Uiu2HAm5B27zNhT3FHCTaWiN1DcAxgb1rmzV84navdyTVRwXELh,51.2,6.8,1
16Uiu2HAm7U5aa3ccuaiABE1KBY6ogMCDiBdeEtq2ZJWKEvF4AiHe,50.9,6.1,0.6
16Uiu2HAmTVW8Ung4441qwdfqFo7Jpj9CQGecM56dCvSeAnc5cUmy,49.7,18.6,1
16Uiu2HAmTnbfZyMXRhqQoPKgazUkkqmCNWASruqHHaJZiysEje9h,47,-120.5,1
16Uiu2HAmCtiwe2MH7HEPKr1z81GBzggmuQQpruCSpN8fWfq7jUGr,51.5,-0.1,1
16Uiu2HAm4j4FsVmgNxHfR1UjR1USMZ3P6dNdQGg2RegwKyhKchCd,47.4,8.6,1
16Uiu2HAm5NqowPGqk8Vd4Fith4B23hH3gcovrCZAZChhtrH8XgP6,39,-77.5,61
16Uiu2HAm4XF9pQ2gG8jwaGPz3RqtE5AEQuBYnpQuVoWFDURh9XRj,42.6,-83,1
16Uiu2HAm4smmCMM2b9Kjx5goq9SfNn9vhZ5Vm52o6h8RE3zjBWj3,40.9,-8.5,1
16Uiu2HAkyiyRkxuYtjD6pRgbp6NqY3xVXFUGf7m8nz3LT4a9e4vD,-34.6,-58.4,1
16Uiu2HAmATJBw58z8tTU7p2wmGdQz8Z3za5VtRixLqHnvbqC5mAG,43.7,1.8,1
16Uiu2HAmM6iTpVkWxD5H3WpMKKrNQbTfXRJieJxWGre2NraBtWG4,35,127.5,1
16Uiu2HAkvvkukzpyzRKkskvphLu9oiR3wJijXwpwDTNbS3x98jX8,47.4,8.6,1
16Uiu2HAmJFy51U6oNevVajFijViyjuyHidvobRJajj8Hxo61BPcq,52.4,4.9,0.7
16Uiu2HAmTL4vbCSoprhqB9G59cPk4QBadhvKTNZmLxiMAs8i25k5,47.4,8.6,1
16Uiu2HAkurxtxGQfHQ9x6W5qipMewZwHaUcD6ZNdWp4Bjg8GSYwU,1.3,103.9,0.53
16Uiu2HAm7bgonyjrUc7duYqRyTFaD8viTWJmhtqgTgHKF2eS6ZLe,52.4,4.9,1
16Uiu2HAmTiiHuRoFzVdbToQ93N8gYxjtXQShZTWpPDV1GLyUN3fF,29.3,-94.8,1
16Uiu2HAmVZojgSg2Y9oaqnXtnLnT7cFP9kiomimCh5tKioJofi2L,19.4,-99.1,1
16Uiu2HAm2uKLK6mipocBUtuaXpnbUytNbd9g1UBGQtUxtYyrW6uc,35.6,139.7,0.55
16Uiu2HAm3U34EFsgnWkRXcPXgDTTRVkhezR75YJjP3cv4FChAQhx,41.9,-87.7,0.56
16Uiu2HAmQNzSqyYd7vJ4eNTk1nGTZqNCxcHBNYbZAyPSAbVQVyar,-37,174.9,1
16Uiu2HAm3bhFYuKjm7VurHL2ogMafhmMcipahsuLNawFNKJWsvKv,39,-77.5,61
16Uiu2HAm7Pp8m12HUuGUggTbQK19TMzAqmnz6fzJcmjYwM9vvdsh,35.9,14.5,61
16Uiu2HAmPmoAvtWh1RcwHhRrzXe7uzGo8eBNSRvB7EsCWp99QFiQ,40.4,-111.8,1
16Uiu2HAmPcipGcSFsFgTFuMWfeHW1sEkiyYxXVCdmMqaEigA5UkE,50.5,12.4,1.74
16Uiu2HAmPXjycUnNQTe7yTCC7HwCmXBeZssMoE9sp54vEXt2Wzvs,39,-77.5,61
16Uiu2HAmRN4KrKZSrDUegQ74XBakNHRZkEtbaGnAxFFBxTyQWMxm,-32,115.9,1
16Uiu2HAmHJb6hfbeV7198bgYMawUy7f3QrqgDvepyxrdzAKQNuR3,52.2,21,0.71
16Uiu2HAkygaobJezwAiBwYeQNjLiuJ1yfJYpoDpbqGp21rZbn2nT,53.9,27.6,1
16Uiu2HAmM4PvSC2CGf5vKuCNgjYGLmUe7TFmsNGiQCjhFPEoTt1t,22.5,114.1,2
16Uiu2HAmN35K25BFgfywRyCqd1u8kphqpCRekph169oxV95S1Wd4,32.9,-80,61
16Uiu2HAmHCQWBYC37GnZtTDSyfsDLrsD9ziqXWS4w3QNX3MKAa58,45.5,11.6,1
16Uiu2HAmASdzFaR5rz2zX13UyCum6iMWgrtmDebugJXJq3TUM7hV,37.6,127,0.67
16Uiu2HAkvqhjkM47AqdxZhRGwZMPWgDqdmJqBDmruR9MFWwpgdSa,50.6,3.1,1.0
16Uiu2HAm7vxQfmfcn8nNkbfXak82bFZ39RtZCwqaMhitSNkeSeG1,24.7,46.7,1
16Uiu2HAmVYdfpFTVu1SvGpTYBcRe5k8qKmK5fMBr1qdZDL2Ug1Sg,49.5,11.1,1
16Uiu2HAmDJ3e4NrQM5Q7nKJDmmnT96ZofYBrZuhgGxC37rXN9dFP,50.1,8.6,1
16Uiu2HAmRYDbf3vcBsJRLc1fw4h8YDqZ3HkGJvYRD5BwxZSVHBLT,53.1,8.2,1
16Uiu2HAmEjN7mniMvVe4dkWysLeWQo6L8vhhNewG1T3HdnSn6QmB,59.3,18.1,2
16Uiu2HAky7mPBoKMkYTFfRhh8ykaw4QnDoHmszwM5YqVRxmc17hC,50.5,12.4,59.78
16Uiu2HAmRMrA4urdUEfo3M2vqrRHiLCMuN43hmHkcQuoiu9xw4BR,38.8,-94.7,1
16Uiu2HAm4TundseHoxDxwzeerf8ftmNsBfTQE1LnzCX2v6TB2o8E,35,127.5,1
16Uiu2HAkvs6ArxQVjVe6V3mNGzyjP3cSexLGGoZ1ueG2akMp6Hes,22.3,114.2,3.64
16Uiu2HAmNN2xMd2P84WcfjpKxk71VdbsCYwFfYohfAci11GbRHkm,49.9,17.9,1
16Uiu2HAmSNUddf5wzrGPnekr2kC8qiWhbD5HgFrnw4omoLjSa62A,60.2,24.9,1
16Uiu2HAmTQLxNz4TnAeRdeQ3vymV2vRBttCjUBsjr8RCRgPzmXVd,35.6,139.7,0.48
16Uiu2HAkzWrjUD2s7RBUi1FQVn3swVyc2yD7FKPFF967qrsThptK,50.1,14.4,0.97
16Uiu2HAm7Jz9amGDewDv8qJQoFzH3E4JNpgWYULzc1XzVdkTrDN4,46.1,14.5,1
16Uiu2HAmVBwLarPi6hp4n5fcM9piAjYw5b91ymB54uVm3EDQxex3,47.5,19,1
16Uiu2HAmEz2KvGZsxtuLs9onA9QYFGAWtaUoFc9d4KEhXX171oHk,1.3,103.9,0.66
16Uiu2HAkxYFwK2ajEBWrNdJXRwnqG2ACsNGjhsStwnxxb9wbGwQ8,45.5,-73.6,1
16Uiu2HAkyNspQ2u6YikvxHmr5bUNaHhLWHrdj1o9uWk7WzV2kY4f,45.2,9.2,1
16Uiu2HAmE8mfDqDp5Xj4hbSDQgbtfRis18XtUvgbAKZfQHVRxf6D,22.6,120.3,1
16Uiu2HAmUp6AJaPS2QVh43Zgxa8iHsZehyF6Xoe7dJLrSsc38jXq,53.1,8.2,1
16Uiu2HAm37vJfY4iJGdZSQSjas33b25ZavtGw8d8u7oz5SaWnC9G,38.8,-9.2,1
16Uiu2HAmGR7p8XWf2ghT5ck35cECQ85b8B2KmuTuNg9EmByzu341,45.5,-73.6,61
16Uiu2HAm2K3QBiFLwZRBeRCZAHX7U2KryZRZUHgg3JixAfJMqwwv,52.5,13.4,1
16Uiu2HAm8FJck5HetJbruSPLEeRBiLGX7eoRk4SLSwUU9Y4X3q9D,50.6,3.1,0.62
16Uiu2HAkvpena64XJSKHWiemjHRjwGvo5x9Fa4QSa1qMqyQ73ETi,41.6,-93.6,1
16Uiu2HAm2pj2Yuk1J6qxjC7AXaKihnYiTip3czDtRYioWeKhdk3k,38,-78.5,1
16Uiu2HAmLmt7zifFyzfdMwsdCv14T5rng4bN4eZsZrLVmAUadtwW,36.2,-86.8,0.83
16Uiu2HAmKJeJs2bQNe6fVwfSvApDFDMCV6s2one4LJD4PP4TpgYH,45.5,-122.7,4.0600000000000005
16Uiu2HAmMaRtPHdfv2nZAaZM9SbShuYuie3gKdGq7dgPiuBS6U7A,58.9,5.7,1
16Uiu2HAmAfCvJ5xDm8oNgrYcMNWdXyEQTkqMLBhzkY6k6ZYiSxgg,52.4,4.9,0.95
16Uiu2HAm6SqhPP1LQvxRMrW4FAx3dMGyUxLjAdYXC6Tq8g7WKNzU,42.4,-71.1,1
16Uiu2HAm1eRCPBGkfXmVSzYD1rkfY7ZeQxRzzf3cboLELmYB2r1L,52.3,104.3,1
16Uiu2HAkwcAiJ8E553JKqdxumyEmU8yxqPo4q7UMc8u1rmpw7t1o,25.8,-80.2,1
16Uiu2HAmMtc1wWyxvY5rFJw4KoiDxbJsuBsoXuBk7Wrb5vFc5WUH,37.4,-122.1,1
16Uiu2HAm2eFrEPRvaonCnDXjZ55UAwEBEVRsAaqFYZpg1xP8QX7E,41.8,-88.1,0.97
16Uiu2HAmGgmzJtaxMJXCh65rjYVGkfnHYNvgmj11ajaqW1f4hDqP,47.4,8.5,0.67
16Uiu2HAm2mbwaDjb5uz9VHLip2aw9ujH84nFJiUKT1ZyHS9Hiw6w,60.2,24.9,0.47
16Uiu2HAmCy447pWEBQc34jU8sjNCiAsVDsRN7Uo5ZwvS9j3JE9qj,51.5,-0.1,0.5
16Uiu2HAmVkmXuPgXvknGkP2LLFbGcS2s26b1ijyyWV49mmpBZdMu,50.1,8.7,28.0
16Uiu2HAmG636TbQqD279HSiEnG9iWHgcjqqxBHuTYTyfFBs3FoLg,42.1,21.5,1
16Uiu2HAmBNUqAEv3CphaJWjXC7SkvLBSCcHDwQL5Q8FGZvgAqox5,39,-77.5,2
16Uiu2HAmNMBhBYYQmzAodZfb3jTNkJifeVT8fKGFcjsHpxkoH3d2,50.5,12.4,1.92
16Uiu2HAmP9d71Apyu1cR3DuW9J9E5ytXWP9CZ7Tp82U1SPYHZ8SF,60.2,24.9,2
16Uiu2HAmT7bYXYzjcWQZXxrYLSUsjKg3RCfCocxn1gm8KuYFnAd4,50.1,8.7,1
16Uiu2HAmA5iguEihwhmBbe8SZgswUC26xDh3Jzve1LGyMbmAZffg,51.3,-0.5,0.71
16Uiu2HAm8V6JvaYDWFxd2hr2cQDguNuCE12FJWNziGn7kyG1gA3E,42.4,-71.1,1
16Uiu2HAm7XwoYCyU8iTHmevzBdkmfGHgZWcWEYfcKGuqQjo9b6nH,39,-94.7,1
16Uiu2HAmJLJ1kNW5a8oA4gyT5UVHSXs8oZUYBw2ExkDWj46YyDpR,50.5,12.4,0.96
16Uiu2HAkuSR7ykPycFHXfy4iocqEeiPjRm9TAzqpTef9xF4akuVr,50.5,12.4,61
16Uiu2HAmHjW2PpngRNTDVexDXiyk2KS1YjHhzfzUYPKshy7GikL3,41.1,-74,1
16Uiu2HAmQEU8GRT5FXC2DaGFx5KEL9idsCNFUqYz7XLfNYBZY1E5,42.1,21.5,0.94
16Uiu2HAkyBbXw8DDK6NzjZ6n8AWdh94xNGzAnkXq7ZGeeGgsHmBy,28,-82.5,2
16Uiu2HAm8ZVLQVdjViMpitBy3Rj1gbdPHLUwQWmu6q18SvUWCzAe,59.7,10.4,1
16Uiu2HAmCZaqPrgFQx27WEFLaUVDE3riSNCM737czHKkrcBwYJ4a,55.8,37.6,1
16Uiu2HAmLessy7p74778sW8v1YNd1DdXqVRWp5whWy4yFn4mmdCw,47.3,0.7,1
16Uiu2HAmEuhoL15iqnDDfBoDBi9ykwWQyHaUmdWC7JyKDG2fd5sG,40.2,-83.1,1
16Uiu2HAkvURaUPGHtGwAToaQm7Ww94f6g3s1u5KoMYTb2woKBUsD,53.3,-6.2,1.44
16Uiu2HAmP2btikpmP2RVSz5sjWp99ESbLS2iWUMpDAaaH4Kqu3N2,60.4,25,0.98
16Uiu2HAmDCJQzj1bLF3pRREdmxArPXuoDPVcsHbhKz8kxcAnN3Dq,32.8,-96.8,0.84
16Uiu2HAmG5niasfdYjdK79joUw5D7XdGJCmiWGXu1TD1kJ3WxCSy,1.3,103.9,2
16Uiu2HAmFC2fvh3ojyzWdSdS7FD7rPvore6oGtmoKDNDXpNgeuXm,29.8,-95.4,1
16Uiu2HAkvhFUL6VGRZm3VFM35w6fSRP9kcpyvr2hmiMrmg5PjRNS,47.4,8.4,1
16Uiu2HAm6VjPdzT2BxDM9eKreKY5KWLuys18j2myrfnZMJcWfftF,22.3,114.2,1.05
16Uiu2HAm4yUeL3Bo7mmT1qJkaRLE2W1RfPMHFCWB1GLW5v4B7Jiq,60.4,25,61
16Uiu2HAmCCKCWyqRKkj15T4Kyh4VvTyXnVdp7vBjSFjT7yXPMWUj,39,-77.5,2
16Uiu2HAmMZLuVnoe5CiiHu2py7HoCNpNxpSsK52s6JCDCQ7z8tk8,54.7,25.3,1
16Uiu2HAmSdKUs48cexpHqPdNkzpj2uZBmpLXYpvthcCsbE1ENdPc,40,-83,1.2000000000000002
16Uiu2HAkxCPzN118rkPE1RYh1GyD9cKHsGK6U9RudjzLWVPEUwhM,60.2,24.9,2
16Uiu2HAmFXDD8rDkKc65gG8gYAwCVYKJzHPsNjXR6vdT2KWbYbFG,47.6,7.6,1
16Uiu2HAkvt2t8yfyNCbKVw6HpZSEzPYghE4tuvyzXzFCPn4qsHp6,44.1,-103.2,1
16Uiu2HAkv36wXrWkjY83mKd1B6HGWjJTLoeiofxWbUdk9igq7V8J,33.9,-118.2,2
16Uiu2HAmTitaZDcW8FD3hMZW3FuSPxnTcsjoF1XuXE8mQ9wT8Vin,36.5,-87.3,0.91
16Uiu2HAmAi9NxqzaySdQ9Mju3pEzM2xyJKqbVYJg747U43YtFjrs,47.4,8.2,1
16Uiu2HAm7ir52Rhoi8z5RGW5wZ7mJvmoGP1CNppoD6eT81vUXUU7,39.9,116.4,2
16Uiu2HAm4v4SJBBEk4Y9jTVRLXAsQUers6fqdHsvb4thkYJn3hg6,37.4,-122.1,1
16Uiu2HAm2Fa8jDv3Qnegphz6L1LHaaJTvnhuB9d5xWXd22RR9jry,32.8,-117.2,1
16Uiu2HAm7JiGM8U7vd6nFj17XBNE4b5wwA2wZ3fLVBdYPFNJs3N7,39,-77.5,2
16Uiu2HAm4oYp2SwtzmJgAuqWPTZV3VXdFzEqLyjumRHNyvkCFXMS,41.9,-87.7,1
